sep=;
ref, mag, phase 
0.8; -82.1; -47.88631
0.8; -82.3; -48.15562
0.8; -82.2; -47.30666
0.8; -81.6; -40.29296
0.8; -81.6; -40.49775
0.8; -81.7; -40.68501
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.5; -45.41927
0.8; -82.9; -43.92532
0.8; -82.7; -43.42353
0.8; -81.6; -41.26103
0.8; -81.5; -40.8629
0.8; -81.7; -40.67434
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.9; -40.31662
0.8; -82.9; -39.18807
0.8; -82.6; -39.06792
0.8; -81.7; -40.51363
0.8; -81.5; -40.66169
0.8; -81.7; -41.02707
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.4; -34.80719
0.8; -82.6; -34.03664
0.8; -82.4; -34.7515
0.8; -81.7; -40.82396
0.8; -81.4; -41.19926
0.8; -81.7; -40.23194
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.7; -33.45008
0.8; -81.9; -32.13007
0.8; -81.6; -32.46457
0.8; -81.7; -40.17158
0.8; -81.6; -41.08413
0.8; -81.6; -41.61599
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.1; -33.12931
0.8; -81.1; -33.63018
0.8; -80.9; -34.42175
0.8; -81.7; -40.21004
0.8; -81.5; -40.38385
0.8; -81.7; -41.17406
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -36.51837
0.8; -80.8; -35.95351
0.8; -80.6; -37.27743
0.8; -81.6; -40.81652
0.8; -81.4; -41.21764
0.8; -81.7; -40.28934
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -40.1186
0.8; -80.6; -41.40645
0.8; -80.3; -41.06807
0.8; -81.7; -40.195
0.8; -81.6; -41.10025
0.8; -81.6; -40.68826
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -43.15623
0.8; -80.8; -44.36374
0.8; -80.6; -44.7125
0.8; -81.7; -41.84566
0.8; -81.4; -40.87186
0.8; -81.6; -40.33116
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -46.79773
0.8; -81.1; -46.42807
0.8; -81.0; -46.69421
0.8; -81.8; -40.72388
0.8; -81.5; -41.47205
0.8; -81.7; -41.62964
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.5; -48.526
0.8; -81.6; -49.12057
0.8; -81.5; -48.47858
0.8; -81.7; -39.74771
0.8; -81.5; -39.92453
0.8; -81.7; -40.69647
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.0; -47.78571
0.8; -82.3; -48.14513
0.8; -82.3; -47.37879
0.8; -81.6; -41.30038
0.8; -81.4; -40.79961
0.8; -81.7; -39.86488
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.6; -45.49731
0.8; -82.9; -45.23598
0.8; -82.6; -43.43604
0.8; -81.6; -41.19891
0.8; -81.6; -40.80122
0.8; -81.7; -41.71517
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.9; -39.50062
0.8; -83.1; -38.77078
0.8; -82.7; -39.08878
0.8; -81.7; -41.55703
0.8; -81.4; -40.6005
0.8; -81.7; -40.96998
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.3; -34.88506
0.8; -82.5; -33.75096
0.8; -82.4; -33.93892
0.8; -81.8; -40.38259
0.8; -81.5; -41.13507
0.8; -81.7; -41.27397
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.8; -33.3275
0.8; -81.9; -33.19479
0.8; -81.5; -32.47887
0.8; -81.6; -39.73976
0.8; -81.6; -40.26819
0.8; -81.7; -41.18296
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.0; -33.09324
0.8; -81.2; -33.52171
0.8; -81.0; -34.24331
0.8; -81.7; -41.24506
0.8; -81.4; -40.31252
0.8; -81.6; -40.72504
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.6; -36.33037
0.8; -80.8; -36.79321
0.8; -80.5; -37.16658
0.8; -81.6; -40.75262
0.8; -81.5; -41.15037
0.8; -81.7; -41.32747
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -39.30037
0.8; -80.6; -40.58891
0.8; -80.5; -41.23936
0.8; -81.7; -41.23692
0.8; -81.5; -41.0407
0.8; -81.6; -40.62962
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.4; -42.98496
